"ID","date","postcode","property_type","whether_old_or_new","freehold_or_leasehold","address1","address2","address3","town","local_aut","county","postcode_short","current_energy_rating","total_floor_area","number_habitable_rooms","co2_emissions_current","co2_emissions_potential","energy_consumption_current","energy_consumption_potential","windows_energy_eff","tenure","latitude","longitude","population","altitude","london_zone","nearest_station","water_company","average_income","district","type_of_closest_station","num_tube_lines","num_rail_lines","num_light_rail_lines","distance_to_station","asking_price","predicted_price","profit","buy"
15335,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"UB8","E",140,6,7.6,2.7,306,109,"Average","owner-occupied",51.539406,-0.475049,83,38,6,"uxbridge","Affinity Water",47400,"Hillingdon","tube",2,0,0,0.7692932,470000,475698.242762472,0.0121239207712167,0
11113,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE3","G",91,4,8.3,2.6,536,170,"Poor","owner-occupied",51.469227,0.020627,76,38,3,"kidbrooke","Thames Water",67800,"Greenwich","rail",0,1,0,1.280084,553000,559688.72362316,0.0120953410907049,0
10851,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"W4","D",58.7,3,3.9,2.8,394,287,"Very Poor","owner-occupied",51.495183,-0.25148,110,10,2,"turnham green","Thames Water",70100,"Hounslow","tube",2,0,0,0.1746134,636000,642950.996206393,0.0109292393182274,0
15231,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"BR6","C",75.9,4,2.6,2.1,176,143,"Average","owner-occupied",51.365213,0.087988,88,85,6,"orpington","Thames Water",61600,"Bromley","rail",0,1,0,0.9644128,308000,311197.484033989,0.010381441668797,0
1554,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"TW1","C",27.11,1,2.5,2.5,316,321,"Good","owner-occupied",51.452156,-0.33249,46,12,5,"twickenham","Thames Water",80200,"Richmond upon Thames","rail",0,1,0,0.2429674,288000,290877.297996749,0.00999061804426694,0
10085,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SM2","C",61,3,2.4,0.9,220,77,"Good","owner-occupied",51.353563,-0.199445,17,79,5,"belmont","SES Water",53300,"Sutton","rail",0,1,0,1.1831456,445000,449401.958907342,0.00989204248840976,0
9771,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE27","E",84,5,5,2.1,333,140,"Good","owner-occupied",51.431096,-0.113062,28,86,3,"west norwood","Thames Water",53400,"Lambeth","rail",0,1,0,0.7382232,645000,650986.241511207,0.00928099459101836,0
3690,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"HA4","F",79,4,8.9,3.2,622,214,"Poor","owner-occupied",51.583597,-0.430962,8,54,6,"ruislip","Affinity Water",60400,"Hillingdon","tube",2,0,0,0.9700054,718000,724459.401580662,0.00899638103156235,0
4652,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE9","C",62,3,2,1.7,170,142,"Good","owner-occupied",51.429582,0.059689,56,76,4,"new eltham","Thames Water",50600,"Greenwich","rail",0,1,0,1.0632154,251000,253197.231943809,0.00875391212673021,0
10414,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"E17","F",81,4,4.6,0.7,332,43,"Average","owner-occupied",51.596044,-0.038837,120,19,3,"blackhorse road","Thames Water",50700,"Waltham Forest","tube",1,0,1,0.7680504,446000,449774.912375561,0.00846392909318601,0
10788,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"CR0","D",50,3,2.2,1.4,239,154,"Average","owner-occupied",51.384402,-0.092234,69,55,5,"east croydon","Thames Water",45400,"Croydon","light_rail",0,1,1,0.6934824,251000,253094.353153446,0.00834403646791057,0
12587,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"CR8","D",266,10,9.8,6.3,209,134,"Average","owner-occupied",51.345973,-0.112597,43,97,6,"purley","Thames Water",58600,"Croydon","rail",0,1,0,0.755001,876000,883166.564664772,0.00818100989129278,0
7578,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"N13","G",98,5,8.4,1.2,484,62,"Good","owner-occupied",51.621908,-0.099624,92,33,4,"palmers green","Thames Water",48600,"Enfield","rail",0,1,0,0.7407088,664000,669341.72319013,0.00804476384055788,0
11665,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N8","D",65,3,2.8,1.6,247,136,"Very Poor","owner-occupied",51.590146,-0.126415,61,39,3,"hornsey","Thames Water",63900,"Haringey","rail",0,1,0,0.8432398,435000,437816.668059994,0.00647509898849276,0
15331,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"HA4","C",83,3,2.6,1.2,179,80,"Good","owner-occupied",51.565737,-0.408132,39,40,5,"ruislip gardens","Affinity Water",59800,"Hillingdon","tube",1,0,0,0.742573,388000,390219.914321012,0.00572142866240321,0
15098,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"RM3","D",43,2,2.5,1.2,324,163,"Average","owner-occupied",51.60611,0.220546,18,51,6,"harold wood","Essex & Suffolk Water",36500,"Havering","rail",0,1,0,1.2763556,168000,168936.539725481,0.00557464122310315,0
4634,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E8","D",69,2,3,1.3,252,106,"Good","owner-occupied",51.549387,-0.067931,43,21,2,"hackney downs","Thames Water",53300,"Hackney","light_rail",0,1,1,0.3392844,455000,457398.4288913,0.00527127228857077,0
12453,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"TW13","C",45.44,2,1.5,1.2,201,160,"Average","owner-occupied",51.442613,-0.375249,132,20,5,"whitton","Thames Water",44100,"Hounslow","rail",0,1,0,1.2428,228000,229194.434329435,0.00523874705892747,0
11049,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"IG8","D",86,4,3.8,1.2,231,68,"Good","owner-occupied",51.5934,0.04545,36,20,4,"south woodford","Thames Water",54400,"Redbridge","tube",1,0,0,0.9923758,545000,547176.785760125,0.00399410231215559,0
14930,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"BR2","D",80,4,4.5,2,322,137,"Average","owner-occupied",51.378254,0.04872,77,69,5,"petts wood","Thames Water",47700,"Bromley","rail",0,1,0,2.0462702,353000,354349.82997619,0.00382388095238059,0
5036,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SM1","C",46.543,2,1.7,1.6,194,179,"Average","owner-occupied",51.36299,-0.200785,95,51,5,"west sutton","SES Water",53300,"Sutton","rail",0,1,0,0.4840706,225000,225826.438175921,0.00367305855964841,0
2756,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM12","C",56.3,3,2.7,2.3,282,241,"Average","owner-occupied",51.553016,0.205643,71,16,6,"elm park","Essex & Suffolk Water",52100,"Havering","tube",1,0,0,0.643149,356000,357191.741889053,0.00334758957599164,0
1495,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"E6","D",127,5,5.5,2.3,246,101,"Average","owner-occupied",51.529452,0.046518,108,7,3,"upton park","Thames Water",48300,"Newham","tube",2,0,0,0.9370712,492000,493512.655206919,0.00307450245308765,0
14870,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"W3","E",95,5,5.2,3.6,309,216,"Good","rental (private)",51.518174,-0.284802,64,36,3,"north ealing","Thames Water",62800,"Ealing","tube",1,0,0,0.2634736,458000,459313.54087868,0.0028679931848906,0
12887,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"RM12","E",91,4,6.7,1.8,415,107,"Average","owner-occupied",51.554983,0.228731,82,23,6,"upminster bridge","Essex & Suffolk Water",54600,"Havering","tube",1,0,0,0.4436796,495000,495929.969751232,0.00187872677016533,0
867,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"DA16","F",83,4,6.9,3.2,472,215,"Average","owner-occupied",51.466798,0.119517,78,46,5,"bexleyheath","Thames Water",51300,"Bexley","rail",0,1,0,0.7040462,452000,452647.789648932,0.00143316294011607,0
1804,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"CR5","C",243,11,4.7,3.7,110,87,"Good","owner-occupied",51.307943,-0.150385,69,129,6,"coulsdon south","SES Water",63300,"Croydon","rail",0,1,0,0.8848736,785000,786034.743276977,0.00131814430188165,0
1034,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM14","D",83,4,4.4,0.8,298,53,"Average","owner-occupied",51.571086,0.268671,88,27,6,"upminster","Essex & Suffolk Water",48100,"Havering","tube",1,0,1,1.5168374,335000,335344.080260902,0.00102710525642476,0
9653,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM8","D",102,5,3.7,1.8,208,97,"Average","owner-occupied",51.553935,0.122685,67,10,5,"becontree","Essex & Suffolk Water",40800,"Barking and Dagenham","tube",1,0,0,1.2080016,335000,335344.080260902,0.00102710525642476,0
355,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"SE13","E",116,5,6.7,2.9,329,143,"Poor","rental (private)",51.458862,-0.019607,68,16,3,"ladywell","Thames Water",60400,"Lewisham","rail",0,1,0,0.1280084,711000,711629.856439047,0.000885874035228378,0
11688,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE10","E",109.52,7,7.3,5.5,396,299,"Average","rental (private)",51.485831,0.012154,123,12,3,"westcombe park","Thames Water",63600,"Greenwich","rail",0,1,0,0.4530006,751000,751448.049220079,0.000596603488787226,0
11511,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW18","D",182,7,9.4,5.3,235,127,"Very Poor","owner-occupied",51.446175,-0.175442,120,32,3,"wandsworth common","Thames Water",73500,"Wandsworth","rail",0,1,0,0.6729762,1441000,1441257.35221747,0.000178592794914914,0
15464,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE4","D",55.47,2,3.2,3.1,342,334,"Average","owner-occupied",51.455827,-0.032718,79,28,3,"crofton park","Thames Water",58800,"Lewisham","rail",0,1,0,0.2038192,376000,375963.986089205,-9.57816776460683e-05,0
186,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"TW1","D",122,5,4,1.6,219,93,"Good","owner-occupied",51.464349,-0.324869,94,9,4,"st margarets","Thames Water",79600,"Richmond upon Thames","rail",0,1,0,0.6785688,733000,732282.344330955,-0.000979066397059622,0
2317,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"KT4","C",58,3,1.8,0.3,174,30,"Average","owner-occupied",51.379884,-0.22661,38,35,4,"worcester park","SES Water",55400,"Sutton","rail",0,1,0,1.2229152,401000,400589.389847406,-0.00102396546781572,0
9825,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW16","C",50.86,3,2.2,2,257,240,"Average","rental (social)",51.420992,-0.144257,120,30,3,"streatham common","Thames Water",52800,"Croydon","rail",0,1,0,0.6356922,453000,451943.863630064,-0.002331426865201,0
9598,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"BR5","D",55.09,3,3.9,3.2,426,341,"Average","owner-occupied",51.389955,0.102452,75,67,6,"st mary cray","Thames Water",49300,"Bromley","rail",0,1,0,0.5648526,446000,444942.37238137,-0.00237136237361015,0
4261,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E8","C",52.93,2,1.6,1.4,183,155,"Average","rental (private)",51.541661,-0.070537,15,20,2,"haggerston","Thames Water",53300,"Hackney","light_rail",0,0,1,0.3597906,471000,469875.949837447,-0.00238651839183135,0
9732,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"KT2","D",102,6,5.3,2.5,269,117,"Average","owner-occupied",51.416799,-0.290094,141,12,5,"norbiton","Thames Water",68000,"Kingston upon Thames","rail",0,1,0,0.4281446,777000,775129.993483235,-0.00240670079377778,0
9196,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"N12","D",116,5,6,2.3,295,109,"Average","owner-occupied",51.619433,-0.196396,76,67,4,"woodside park","Affinity Water",65800,"Barnet","tube",1,0,0,0.8469682,950000,947618.591881678,-0.0025067453877074,0
6841,NA,NA,"S","N","F",NA,NA,NA,"KIDBROOKE",NA,NA,"SE3","D",121,6,4.2,1.8,196,84,"Average","owner-occupied",51.466899,0.034605,64,44,3,"kidbrooke","Thames Water",47700,"Greenwich","rail",0,1,0,0.7320092,588000,586439.543585817,-0.00265383743908716,0
10112,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"DA15","D",47,2,3.8,3,454,359,"Average","owner-occupied",51.433744,0.099815,51,41,5,"sidcup","Thames Water",48100,"Bexley","rail",0,1,0,0.2634736,245000,244309.80981641,-0.00281710279016287,0
15068,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE26","C",89,3,2.5,2.2,147,127,"Average","owner-occupied",51.43138,-0.065922,23,71,3,"sydenham","Thames Water",51700,"Lewisham","light_rail",0,1,1,0.6822972,321000,320089.776558849,-0.00283558704408348,0
11492,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"W5","E",184,7,8.8,4.1,271,124,"Poor","owner-occupied",51.512121,-0.301386,58,34,3,"ealing broadway","Thames Water",62800,"Ealing","tube",2,1,0,0.3007576,1089000,1085463.11300512,-0.00324783011467608,0
13453,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW18","D",59,3,2.7,1.4,260,137,"Good","owner-occupied",51.442634,-0.17672,58,20,3,"earlsfield","Thames Water",62700,"Wandsworth","rail",0,1,0,0.6661408,605000,602828.587494527,-0.00358911157929481,0
10633,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"BR3","D",81,4,3.5,0.9,226,56,"Good","owner-occupied",51.404871,-0.052993,81,42,4,"birkbeck","Thames Water",61300,"Bromley","light_rail",0,1,1,0.2255682,415000,413500.015866643,-0.00361441959844964,0
1896,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"IG6","E",63,3,4.7,0.9,419,79,"Average","owner-occupied",51.581239,0.083961,9,24,4,"newbury park","Essex & Suffolk Water",48900,"Redbridge","tube",1,0,0,0.5928156,371000,369529.60619253,-0.00396332562660451,0
3122,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"CR5","D",116,7,4.3,2.4,210,113,"Average","owner-occupied",51.303602,-0.120648,81,163,6,"coulsdon south","SES Water",53700,"Croydon","rail",0,1,0,1.3906932,475000,472686.585446259,-0.0048703464289289,0
9853,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"W5","E",153,8,8.3,3.4,354,153,"Average","owner-occupied",51.51255,-0.286987,122,33,3,"ealing common","Thames Water",58600,"Ealing","tube",2,0,0,0.1224158,1113000,1107395.74289359,-0.00503527143433366,0
2284,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"UB6","D",91,5,4.7,1,293,62,"Good","owner-occupied",51.541026,-0.343787,109,24,4,"greenford","Affinity Water",52300,"Ealing","tube",1,1,0,0.233025,577000,573982.031178138,-0.00523044856475199,0
4765,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"W5","D",61,3,2.7,2.1,234,181,"Average","rental (private)",51.510662,-0.303155,75,33,3,"ealing broadway","Thames Water",62800,"Ealing","tube",2,1,0,0.5294328,550000,547077.851023719,-0.00531299813869198,0
3824,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E11","D",65.78,4,3.9,3.2,351,292,"Average","rental (private)",51.578837,0.02026,39,32,4,"snaresbrook","Thames Water",55000,"Redbridge","tube",1,0,0,0.4977414,356000,354021.628831693,-0.00555722238288606,0
6516,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW15","D",74.02,3,4.8,3.6,385,293,"Very Poor","owner-occupied",51.461272,-0.218521,41,17,2,"putney","Thames Water",68500,"Kingston upon Thames","rail",0,1,0,0.1590784,541000,537596.639150726,-0.00629087033137561,0
8270,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW14","D",123,5,4.7,2.7,216,122,"Good","owner-occupied",51.468159,-0.264103,33,9,3,"mortlake","Thames Water",68200,"Richmond upon Thames","rail",0,1,0,0.2218398,1015000,1008502.12759272,-0.00640184473623751,0
14305,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM7","D",87,5,3.8,2,246,130,"Average","owner-occupied",51.595186,0.162174,123,26,6,"romford","Essex & Suffolk Water",48000,"Havering","light_rail",0,1,1,2.1338876,333000,330833.525491672,-0.00650592945443796,0
1061,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E14","C",61,3,1.7,1.6,152,141,"Good","owner-occupied",51.515806,-0.014454,118,5,2,"langdon park","Thames Water",45000,"Tower Hamlets","light_rail",0,0,1,0.3498482,498000,494605.685669227,-0.00681589223046838,0
9812,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"W7","D",105,6,4.9,1.9,265,98,"Average","owner-occupied",51.510906,-0.339677,88,25,4,"hanwell","Thames Water",54100,"Ealing","rail",0,1,0,0.2746588,972000,965235.752537778,-0.00695910232738925,0
15224,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM3","C",89,5,3.2,1.6,205,99,"Average","owner-occupied",51.61036,0.209806,67,56,6,"harold wood","Essex & Suffolk Water",40300,"Havering","rail",0,1,0,1.929447,271000,269070.259017201,-0.00712081543468085,0
10078,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N11","D",74.9,3,2,2,178,175,"Good","rental (private)",51.61777,-0.142066,60,59,4,"new southgate","Affinity Water",51100,"Barnet","rail",0,1,0,0.270309,328000,325422.684068879,-0.00785767052170984,0
703,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"N12","C",157,7,5.1,3.1,186,110,"Average","owner-occupied",51.612779,-0.177233,71,92,4,"west finchley","Affinity Water",51100,"Barnet","tube",1,0,0,0.6934824,875000,868039.649373023,-0.00795468643083038,0
10954,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW19","E",92.89,3,3.3,3.4,239,246,"Good","owner-occupied",51.413622,-0.182965,86,16,3,"south wimbledon","Thames Water",64700,"Merton","tube",1,0,0,0.618293,542000,537488.393510124,-0.00832399721379302,0
3554,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW19","D",72,3,3.4,1.7,271,137,"Very Poor","owner-occupied",51.418004,-0.172714,113,17,3,"colliers wood","Thames Water",64700,"Merton","tube",1,0,0,0.4020458,562000,557129.3694585,-0.00866660238701077,0
11462,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"IG2","D",112,5,4.4,1.5,224,73,"Average","owner-occupied",51.577164,0.074365,65,24,4,"gants hill","Essex & Suffolk Water",55100,"Redbridge","tube",1,0,0,0.4200664,479000,474739.668706659,-0.0088942198190834,0
14485,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"IG11","D",145,7,6.5,2.4,256,94,"Average","owner-occupied",51.532229,0.087446,62,4,4,"barking","Essex & Suffolk Water",44200,"Barking and Dagenham","tube",2,0,1,0.7158528,360000,356688.962668548,-0.00919732592069938,0
9602,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE23","D",91,4,4.7,2,291,123,"Average","owner-occupied",51.434419,-0.038818,91,33,4,"lower sydenham","Thames Water",45100,"Lewisham","rail",0,1,0,0.7574866,475000,470407.593659416,-0.00966822387491267,0
7489,NA,NA,"T","N","F",NA,NA,NA,"RAYNES PARK",NA,NA,"SW20","E",98,5,6.6,2.4,402,145,"Average","owner-occupied",51.401196,-0.228288,74,18,4,"motspur park","Thames Water",67300,"Merton","rail",0,1,0,0.7046676,662000,655504.015803271,-0.00981266494974173,0
10704,NA,NA,"F","N","F",NA,NA,NA,"EDMONTON",NA,NA,"N9","D",92,5,4.2,1.1,261,68,"Average","owner-occupied",51.631586,-0.079309,51,25,4,"edmonton green","Thames Water",56700,"Enfield","light_rail",0,1,1,0.857532,264000,261405.982808031,-0.00982582269685174,0
2818,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"BR1","C",53,3,1.5,1.1,163,121,"Average","rental (private)",51.414946,0.000788,106,40,4,"ravensbourne","Thames Water",60300,"Bromley","rail",0,1,0,0.6133218,297000,293941.241276275,-0.0102988509216325,0
10656,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"UB6","D",100,5,3.8,1.5,218,84,"Average","owner-occupied",51.553067,-0.333671,100,42,4,"sudbury hill","Affinity Water",54000,"Ealing","tube",1,0,0,0.5990296,458000,452991.564856393,-0.0109354479118064,0
5287,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"KT4","D",74,4,3.2,0.9,247,69,"Average","owner-occupied",51.369132,-0.238687,95,46,5,"stoneleigh","SES Water",55400,"Sutton","rail",0,1,0,0.7400874,538000,531997.719290146,-0.0111566555945235,0
9695,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"DA7","E",93,5,5.7,2.7,350,162,"Average","owner-occupied",51.459927,0.162845,104,48,6,"barnehurst","Thames Water",51400,"Bexley","rail",0,1,0,0.59033,465000,459444.477393937,-0.0119473604431471,0
6194,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"HA4","D",108,6,4.9,2.8,254,144,"Average","owner-occupied",51.563306,-0.41921,66,41,5,"ruislip gardens","Affinity Water",59200,"Hillingdon","tube",1,0,0,0.7046676,395000,390219.914321012,-0.0121014827316141,0
1167,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"E11","D",79,4,3.7,0.9,267,65,"Average","owner-occupied",51.57345,0.008188,96,20,3,"leytonstone","Thames Water",54000,"Redbridge","tube",1,0,0,0.4766138,642000,634191.839937414,-0.0121622430881401,0
2389,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"CR8","D",170,7,8.3,5,277,166,"Average","owner-occupied",51.324466,-0.105587,48,110,6,"kenley","SES Water",60700,"Croydon","rail",0,1,0,0.242346,740000,730811.271923387,-0.012417200103531,0
14566,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"W8","D",106,5,3.8,1.5,202,77,"Poor","owner-occupied",51.508627,-0.199218,45,38,1,"notting hill gate","Thames Water",70900,"Kensington and Chelsea","tube",3,0,0,0.24856,1954000,1929188.38879327,-0.0126978562982264,0
9529,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE6","D",139,7,4.8,2.5,195,101,"Good","owner-occupied",51.441606,-0.031977,66,23,3,"catford","Thames Water",48200,"Lewisham","rail",0,1,0,0.450515,617000,609097.167778178,-0.0128084801001975,0
14529,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"CR2","D",70,2,3.2,1.8,241,135,"Average","owner-occupied",51.360699,-0.081325,68,82,3,"lloyd park","Thames Water",61500,"Croydon","light_rail",0,0,1,0.4182022,264000,260612.322188106,-0.0128321129238405,0
11351,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW3","C",55,2,1.9,1,194,100,"Very Poor","owner-occupied",51.485923,-0.159943,25,12,1,"sloane square","Thames Water",59900,"Kensington and Chelsea","tube",2,0,0,0.6630338,1198000,1182184.5839402,-0.0132015159096804,0
7377,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"CR2","D",44,2,2.4,1.4,304,178,"Average","owner-occupied",51.349328,-0.094325,144,78,6,"sanderstead","SES Water",62300,"Croydon","rail",0,1,0,0.0702182,237000,233843.088281392,-0.01332030261016,0
10459,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE5","C",50,3,1.6,0.9,179,106,"Good","rental (private)",51.471184,-0.079199,118,21,2,"peckham rye","Thames Water",56300,"Southwark","light_rail",0,1,1,0.487799,451000,444871.16717438,-0.0135894297685593,0
4672,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"CR0","D",145.31,5,6.5,6.1,266,252,"Poor","rental (private)",51.377319,-0.08585,93,65,3,"lebanon road","Thames Water",50700,"Croydon","light_rail",0,0,1,0.1062594,536000,528198.976622006,-0.0145541480932719,0
11232,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N4","D",65,3,2.8,2.3,226,183,"Average","owner-occupied",51.577223,-0.113312,115,62,3,"harringay","Thames Water",65500,"Hackney","rail",0,1,0,0.4032886,479000,471967.043119238,-0.014682582214534,0
10257,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"E17","D",97,5,4.5,2,263,113,"Good","owner-occupied",51.57726,-0.031939,104,13,3,"st james street","Thames Water",48100,"Waltham Forest","light_rail",0,0,1,0.4424368,753000,741500.552228497,-0.0152715109847319,0
7048,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E17","D",56.74,2,3.9,3.9,414,410,"Very Poor","owner-occupied",51.571287,-0.030205,160,8,3,"lea bridge","Thames Water",54700,"Waltham Forest","rail",0,1,0,0.5524246,389000,383053.62799901,-0.0152863033444474,0
7877,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E10","C",56,3,2,1.4,205,141,"Average","rental (private)",51.56749,-0.008798,99,16,3,"leyton midland road","Thames Water",52700,"Waltham Forest","light_rail",0,0,1,0.2274324,387000,380999.638149523,-0.015504810983145,0
9847,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"DA7","D",110,5,3.7,1.8,190,94,"Average","owner-occupied",51.475206,0.131902,93,53,5,"bexleyheath","Thames Water",57600,"Bexley","rail",0,1,0,0.9712482,481000,473075.13062066,-0.0164758199154668,0
543,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"EN5","D",172,7,8.7,4.8,286,157,"Good","owner-occupied",51.652195,-0.223718,18,131,5,"high barnet","Affinity Water",58000,"Barnet","tube",1,0,0,1.4578044,845000,829616.162924649,-0.0182057243495274,0
1301,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW12","D",105,4,3.5,2.9,189,156,"Average","rental (private)",51.444381,-0.144201,56,27,3,"balham","Thames Water",64000,"Wandsworth","tube",1,1,0,0.4467866,553000,542795.074983966,-0.0184537522893921,0
